6615	uchwała nr XLI/346/13 Rady Miejskiej w Obornikach Śląskich z dnia 12 grudnia 2013r. w sprawie uchwalenia Wieloletniego Programu Gospodarowania Mieszkaniowym Zasobem Gminy Oborniki Śląskie w latach 2014 - 2018. 	http://edzienniki.duw.pl/duw/WDU_D/2013/6615/akt.pdf	grudzień	2013	2013-12-12
6613	wyrok nr Sygn. akt II SA/Wr 169/12 Wojewódzkiego Sądu Administracyjnego we Wrocławiu z dnia 11 października 2012r. wydany po rozpoznaiu sprawy ze skarg Wojewody Dolnośląskiego i MO-BRUK S.A. z siedzibą w Niecwiw na uchwałę Rady Miejskiej Wałbrzycha z dnia 28 listopada 2011r. Nr XXI/181/2011 w przedmiocie uchwalenia miejscowego planu zagospodarowania przestrzennego obszaru pokopalnianego w rejonie ulicy Małopolskiej w Wałbrzychu	http://edzienniki.duw.pl/duw/WDU_D/2013/6613/akt.pdf	grudzień	2013	2012-10-11
6611	wyrok nr Sygn. akt II SA/Wr 400/13 Wojewódzkiego Sądu Administracyjnego we Wrocławiu z dnia 26 września 2013r. po rozpoznaniu sprawy ze skargi Wojewody Dolnośląskiego na uchwałę Rady Miejskiej w Żmigrodzie z dnia 28 grudnia 2012 r. nr 0007.XXVIII.198.2012 w przedmiocie upoważnienia Dyrektora Miejskiego Zakładu Gospodarki Komunalnej w Żmigrodzie do załatwiania indywidualnych spraw z zakresu utrzymania czystości i porządku w gminie	http://edzienniki.duw.pl/duw/WDU_D/2013/6611/akt.pdf	grudzień	2013	2013-09-26
6609	wyrok nr Sygn. akt II SA/Wr 665/12 Wojewódzkiego Sądu Administracyjnego we Wrocławiu z dnia 16 maja 2013r. wydany po rozpoznaniu sprawy ze skargi na uchwałę Rady Miasta Jedlina-Zdrój z dnia 28 marca 2012 r nr XV/84/12w przedmiocie uchwalenia miejscowego planu zagospodarowania przestrzennego miasta Jedlina-Zdrój	http://edzienniki.duw.pl/duw/WDU_D/2013/6609/akt.pdf	grudzień	2013	2013-05-16
6607	uchwała nr XXXVII/71/13 Rady Miejskiej w Szczawnie-Zdroju z dnia 2 grudnia 2013r. w sprawie zasad dokonywania pochówków na cmentarzu komunalnym w&nbsp;Szczawnie-Zdroju oraz w&nbsp;sprawie opłat za usługi cmentarne i&nbsp;przepisów porządkowych dla osób przebywających na terenie cmentarza	http://edzienniki.duw.pl/duw/WDU_D/2013/6607/akt.pdf	grudzień	2013	2013-12-02
6605	informacja nr OWR-4110-27(5)/2013/200/MR, Prezesa Urzędu Regulacji Energetyki z dnia 20 grudnia 2013r. w sprawie zmiany koncesji dla przedsiębiorcy: Miejski Zakład Energetyki Cieplnej w Świdnicy Spółka z ograniczoną odpowiedzialnością	http://edzienniki.duw.pl/duw/WDU_D/2013/6605/akt.pdf	grudzień	2013	2013-12-20
6603	uchwała nr XLII/330/2013 Rady Miejskiej w Żarowie z dnia 5 grudnia 2013r. w sprawie: miejscowego planu zagospodarowania przestrzennego obszaru położonego w&nbsp;obrębie wsi Pyszczyn, gmina Żarów.	http://edzienniki.duw.pl/duw/WDU_D/2013/6603/akt.pdf	grudzień	2013	2013-12-05
6601	uchwała nr XXXIII/173/13 Rady Gminy w Platerówce z dnia 4 grudnia 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego terenu górniczego „LIŚCIASTA GÓRA” wraz z terenami przyległymi w gminie Platerówka.	http://edzienniki.duw.pl/duw/WDU_D/2013/6601/akt.pdf	grudzień	2013	2013-12-04
6599	uchwała nr XLIII/545/2013 Rady Miejskiej w Szklarskiej Porębie z dnia 13 grudnia 2013r. w sprawie zmiany Uchwały Nr XLI/484/09 Rady Miejskiej w Szklarskiej Porębie z dnia 29 października 2009 r. w sprawie określenia zasad sprzedaży komunalnych lokali mieszkalnych na rzecz ich najemców.	http://edzienniki.duw.pl/duw/WDU_D/2013/6599/akt.pdf	grudzień	2013	2013-12-13
6597	uchwała nr XLIII/543/2013 Rady Miejskiej w Szklarskiej Porębie z dnia 13 grudnia 2013r. w sprawie upoważnienia Dyrektora Miejskiego Ośrodka Pomocy Społecznej w Szklarskiej Porębie do załatwiania indywidualnych spraw z zakresu administracji publicznej dotyczących zryczałtowanego dodatku energetycznego, o którym mowa w ustawie z dnia 10 kwietnia 1997 r. – Prawo energetyczne (tekst jedn. Dz. U. z 2012 r. poz. 1059 z późniejszymi zmianami). 	http://edzienniki.duw.pl/duw/WDU_D/2013/6597/akt.pdf	grudzień	2013	2013-12-13
6595	uchwała nr XLIII/540/2013 Rady Miejskiej w Szklarskiej Porębie z dnia 13 grudnia 2013r. w sprawie zmiany uchwały Nr XXXII/404/2013 z dnia 29 stycznia 2013 r. w sprawie wzoru deklaracji o wysokości opłaty za gospodarowanie odpadami komunalnymi składanej przez właścicieli nieruchomości 	http://edzienniki.duw.pl/duw/WDU_D/2013/6595/akt.pdf	grudzień	2013	2013-12-13
6593	uchwała nr XXXII/340/2013 Rady Powiatu w Świdnicy z dnia 11 grudnia 2013r. w sprawie podniesienia wysokości świadczenia pieniężnego przysługującego rodzinnym domom dziecka prowadzonym na zlecenie Powiatu Świdnickiego	http://edzienniki.duw.pl/duw/WDU_D/2013/6593/akt.pdf	grudzień	2013	2013-12-11
6591	uchwała nr LXII/279/13 Rady Miejskiej w Kowarach z dnia 5 grudnia 2013r. w sprawie uchwalenia zmiany miejscowego planu zagospodarowania przestrzennego miasta Kowary dla jednostki urbanistycznej KOWARY CENTRUM część C	http://edzienniki.duw.pl/duw/WDU_D/2013/6591/akt.pdf	grudzień	2013	2013-12-05
6589	uchwała nr LXXVII/1063/13 Rady Miejskiej w Bogatyni z dnia 28 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego dla wyodrębnionych obszarów w&nbsp;mieście i&nbsp;w gminie Bogatynia.	http://edzienniki.duw.pl/duw/WDU_D/2013/6589/akt.pdf	grudzień	2013	2013-11-28
6587	uchwała nr XXXVI.258.2013 Rady Gminy Zagrodno z dnia 12 grudnia 2013r. w sprawie zmiany uchwały Nr IX.55.2011 Rady Gminy Zagrodno z&nbsp;dnia 29&nbsp;września 2011&nbsp;r w&nbsp;sprawie ustalenia opłat za świadczenia udzielane przez przedszkole publiczne prowadzone przez Gminę Zagrodno	http://edzienniki.duw.pl/duw/WDU_D/2013/6587/akt.pdf	grudzień	2013	2013-12-12
6585	uchwała nr XL/293/13 Rady Gminy Warta Bolesławiecka z dnia 12 grudnia 2013r. w sprawie upoważnienia kierownika Gminnego Ośrodka Pomocy Społecznej w&nbsp;Warcie Bolesławieckiej do załatwiania indywidualnych spraw z&nbsp;zakresu administracji publicznej dotyczących zryczałtowanego dodatku energetycznego	http://edzienniki.duw.pl/duw/WDU_D/2013/6585/akt.pdf	grudzień	2013	2013-12-12
6583	uchwała nr XXXVIII/240/13 Rady Miejskiej w Kamiennej Górze z dnia 11 grudnia 2013r. zmieniająca uchwałę w&nbsp;sprawie trybu i&nbsp;sposobu powoływania i&nbsp;odwoływania członków Zespołu Interdyscyplinarnego działającego na rzecz przeciwdziałania przemocy w&nbsp;rodzinie oraz szczegółowych warunków jego funkcjonowania	http://edzienniki.duw.pl/duw/WDU_D/2013/6583/akt.pdf	grudzień	2013	2013-12-11
6581	uchwała nr LVIII/510/13 Rady Miejskiej w Bystrzycy Kłodzkiej z dnia 9 grudnia 2013r. w sprawie regulaminu utrzymania czystości i&nbsp;porządku na terenie Gminy Bystrzyca Kłodzka	http://edzienniki.duw.pl/duw/WDU_D/2013/6581/akt.pdf	grudzień	2013	2013-12-09
6579	zarządzenie  Regionalnego Dyrektora Ochrony Środowiska w Opolu; Regionalnego Dyrektora Ochrony Środowiska we Wrocławiu z dnia 20 grudnia 2013r.  w sprawie ustanowienia planu zadań ochronnych&nbsp;dla obszaru Natura 2000 Zbiornik Otmuchowski PLB160003	http://edzienniki.duw.pl/duw/WDU_D/2013/6579/akt.pdf	grudzień	2013	2013-12-20
6577	uchwała nr XXXIX/292/2013 Rady Gminy Jerzmanowa z dnia 11 grudnia 2013r. w sprawie ustalenia zasad korzystania z&nbsp;pomieszczeń remizy strażackiej w&nbsp;Jaczowie i&nbsp;pomieszczeń przynależnych do remizy	http://edzienniki.duw.pl/duw/WDU_D/2013/6577/akt.pdf	grudzień	2013	2013-12-11
6575	uchwała nr 445.XLVII.2013 Rady Miejskiej Jeleniej Góry z dnia 5 grudnia 2013r. w sprawie wyboru metody ustalania opłaty za gospodarowanie odpadami komunalnymi oraz ustalenia wysokości stawki tej opłaty.	http://edzienniki.duw.pl/duw/WDU_D/2013/6575/akt.pdf	grudzień	2013	2013-12-05
6573	uchwała nr XXXIII/178/13 Rady Gminy w Platerówce z dnia 4 grudnia 2013r. w sprawie określenia trybu i sposobu powoływania i odwoływania członków Zespołu Interdyscyplinarnego Do Spraw Przeciwdziałania Przemocy w Rodzinie oraz warunków jego funkcjonowania.	http://edzienniki.duw.pl/duw/WDU_D/2013/6573/akt.pdf	grudzień	2013	2013-12-04
6571	uchwała nr XXXIII/248/2013 Rady Miejskiej w Złotym Stoku z dnia 29 listopada 2013r. w sprawie zasad przyznawania stypendiów sportowych, nagród i wyróżnień dla zawodników wyróżniających się wybitnymi osiągnięciami sportowymi 	http://edzienniki.duw.pl/duw/WDU_D/2013/6571/akt.pdf	grudzień	2013	2013-11-29
6569	uchwała nr XXXVIII/310/13 Rady Gminy Podgórzyn z dnia 28 listopada 2013r. w sprawie zmiany uchwały Rady Gminy nr XXX/246/13 z dnia 29 kwietnia 2013 roku w sprawie poboru w drodze inkasa opłat za gospodarowanie odpadami komunalnymi od osób fizycznych, określenia inkasentów oraz wysokości wynagrodzenia inkaso.	http://edzienniki.duw.pl/duw/WDU_D/2013/6569/akt.pdf	grudzień	2013	2013-11-28
6567	uchwała nr XXXVIII/308/13 Rady Gminy Podgórzyn z dnia 28 listopada 2013r. w sprawie zmiany uchwały Rady Gminy Podgórzyn nr 0150-XVIII/139/08 z dnia 14 lutego 2008r. w sprawie ustalenia zasad sprzedaży lokali mieszkalnych z gminnego zasobu nieruchomości (Dziennik Urzędowy Województwa Dolnośląskiego nr 90, poz. 1082 z 28 marca 2008r.)	http://edzienniki.duw.pl/duw/WDU_D/2013/6567/akt.pdf	grudzień	2013	2013-11-28
6565	uchwała nr L/1275/13 Rady Miejskiej Wrocławia z dnia 28 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego w&nbsp;rejonie ulic Robotniczej i&nbsp;Góralskiej we Wrocławiu	http://edzienniki.duw.pl/duw/WDU_D/2013/6565/akt.pdf	grudzień	2013	2013-11-28
6563	uchwała nr L/1273/13 Rady Miejskiej Wrocławia z dnia 28 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego w&nbsp;obrębie Gądów Mały w&nbsp;rejonie ulic Jerzego Bajana i&nbsp;Eugeniusza Horbaczewskiego we Wrocławiu	http://edzienniki.duw.pl/duw/WDU_D/2013/6563/akt.pdf	grudzień	2013	2013-11-28
6561	uchwała nr XXXV/175/13 Rady Miejskiej Chojnowa z dnia 28 listopada 2013r. zmieniająca uchwałę w sprawie podziału miasta Chojnowa na stałe obwody głosowania oraz ustalenia ich numerów, granic i siedzib obwodowych komisji wyborczych. 	http://edzienniki.duw.pl/duw/WDU_D/2013/6561/akt.pdf	grudzień	2013	2013-11-28
6559	uchwała nr XXXVI/217/2013 Rady Gminy Kamieniec Ząbkowicki z dnia 27 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania&nbsp;przestrzennego dla działki nr 664 w&nbsp;miejscowości Doboszowice	http://edzienniki.duw.pl/duw/WDU_D/2013/6559/akt.pdf	grudzień	2013	2013-11-27
6557	uchwała nr XXXIX/354/13 Rady Miejskiej Karpacza z dnia 5 grudnia 2013r. w sprawie upoważnienia Dyrektora Przedszkola do załatwiania indywidualnych spraw z&nbsp;zakresu administracji publicznej	http://edzienniki.duw.pl/duw/WDU_D/2013/6557/akt.pdf	grudzień	2013	2013-12-05
6555	uchwała nr XL/330/13 Rady Miejskiej w Obornikach Śląskich z dnia 28 listopada 2013r. w sprawie nadania nazwy ulicy Daglezjowa w Wilczynie 	http://edzienniki.duw.pl/duw/WDU_D/2013/6555/akt.pdf	grudzień	2013	2013-11-28
6553	uchwała nr XL/328/13 Rady Miejskiej w Obornikach Śląskich z dnia 28 listopada 2013r. w sprawie nadania nazwy ulicy Na Polance w Pęgowie	http://edzienniki.duw.pl/duw/WDU_D/2013/6553/akt.pdf	grudzień	2013	2013-11-28
6551	uchwała nr XLIV/249/2013 Rady Miasta i Gminy Prochowice z dnia 28 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego obszarów w&nbsp;obrębie 4&nbsp;miasta Prochowice.	http://edzienniki.duw.pl/duw/WDU_D/2013/6551/akt.pdf	grudzień	2013	2013-11-28
6549	informacja nr OKA-4110-20,21,22(3)/2013/23038/CW Prezesa Urzędu Regulacji Energetyki z dnia 17 grudnia 2013r. o podmiocie ubiegającym się o&nbsp;koncesję na: wytwarzanie ciepła, przesyłanie i&nbsp;dystrybucję ciepła oraz na obrót ciepłem	http://edzienniki.duw.pl/duw/WDU_D/2013/6549/akt.pdf	grudzień	2013	2013-12-17
6547	uchwała nr IX/99/2013 Rady Powiatu Kłodzkiego z dnia 27 listopada 2013r. w sprawie ustanowienia Laski Przewodniczącego Rady Powiatu Kłodzkiego	http://edzienniki.duw.pl/duw/WDU_D/2013/6547/akt.pdf	grudzień	2013	2013-11-27
6545	uchwała nr XLIII/312/13 Rady Miejskiej Góry z dnia 17 października 2013r. w sprawie uchwalenia zmiany miejscowego planu zagospodarowania przestrzennego gminy Góra, obręb Jastrzębia dla działki nr 92	http://edzienniki.duw.pl/duw/WDU_D/2013/6545/akt.pdf	grudzień	2013	2013-10-17
6543	obwieszczenie nr 12/2013 Rady Miejskiej Góry z dnia 30 września 2013r. w sprawie ogłoszenia jednolitego tekstu uchwały w&nbsp;sprawie miejscowego planu zagospodarowania przestrzennego gminy Góra wyznaczającego obszar górniczy gazu ziemnego „LIPOWIEC” oraz „LIPOWIEC  E ” na terenie którego znajduje się wieś Osetno	http://edzienniki.duw.pl/duw/WDU_D/2013/6543/akt.pdf	grudzień	2013	2013-09-30
6541	rozporządzenie nr 4 Wojewody Dolnośląskiego z dnia 19 grudnia 2013r. w sprawie ograniczenia używania wyrobów pirotechnicznych na terenie województwa dolnośląskiego 	http://edzienniki.duw.pl/duw/WDU_D/2013/6541/akt.pdf	grudzień	2013	2013-12-19
6539	uchwała nr VI/XXXVII/319/13 Rady Gminy Wisznia Mała z dnia 27 listopada 2013r. w sprawie wysokości i&nbsp;zasad ustalania dotacji celowej dla podmiotów prowadzących żłobek lub klub dziecięcy na terenie gminy Wisznia Mała.	http://edzienniki.duw.pl/duw/WDU_D/2013/6539/akt.pdf	grudzień	2013	2013-11-27
6537	uchwała nr 220/XLIV/2013 Rady Miasta Piechowice z dnia 28 listopada 2013r. zmieniająca uchwałę nr 251/XLII/09 z dnia 18 czerwca 2009 roku Rady Miasta Piechowice w sprawie nadania statutu Piechowickiemu Ośrodkowi Kultury w Piechowicach	http://edzienniki.duw.pl/duw/WDU_D/2013/6537/akt.pdf	grudzień	2013	2013-11-28
6535	uchwała nr XXXV/187/2013 Rady Gminy Marciszów z dnia 29 maja 2013r. w sprawie: ustanowienia tytułów „HONOROWY OBYWATEL GMINY MARCISZÓW” i „ZASŁUŻONY DLA GMINY MARCISZÓW” oraz przyjęcie regulaminu zasad i trybu nadawania i pozbawiania tych tytułów	http://edzienniki.duw.pl/duw/WDU_D/2013/6535/akt.pdf	grudzień	2013	2013-05-29
6533	uchwała nr XIII/78/13 Rady Powiatu Wałbrzyskiego z dnia 5 grudnia 2013r. w sprawie określenia trybu powoływania członków oraz organizacji i trybu działania Powiatowej Rady Działalności Pożytku Publicznego. 	http://edzienniki.duw.pl/duw/WDU_D/2013/6533/akt.pdf	grudzień	2013	2013-12-05
6531	uchwała nr XXXV/185/2013 Rady Gminy Cieszków z dnia 29 listopada 2013r. w sprawie określenia wysokości oraz szczególnych warunków i trybu przyznawania, i zwrotu zasiłku celowego na ekonomiczne usamodzielnienie	http://edzienniki.duw.pl/duw/WDU_D/2013/6531/akt.pdf	grudzień	2013	2013-11-29
6529	uchwała nr XXXIV/176/2013 Rady Gminy Cieszków z dnia 12 listopada 2013r. w sprawie zasad wynajmowania lokali wchodzących w skład mieszkaniowego zasobu Gminy Cieszków	http://edzienniki.duw.pl/duw/WDU_D/2013/6529/akt.pdf	grudzień	2013	2013-11-12
6527	uchwała nr XXXVII/395/13 Rady Gminy Miękinia z dnia 29 listopada 2013r. w sprawie nadania nazwy ulicy „Stalowa” w&nbsp;miejscowości Źródła	http://edzienniki.duw.pl/duw/WDU_D/2013/6527/akt.pdf	grudzień	2013	2013-11-29
6525	uchwała nr XXXVII/393/13 Rady Gminy Miękinia z dnia 29 listopada 2013r. w sprawie uchwalenia miejscowego planu zagospodarowania przestrzennego gminy Miękinia na obszarze w&nbsp;obrębie geodezyjnym Miękinia w rejonie złoża kruszywa naturalnego i&nbsp;gliny „Miękinia”	http://edzienniki.duw.pl/duw/WDU_D/2013/6525/akt.pdf	grudzień	2013	2013-11-29
6523	uchwała nr XXXI/178/2013 Rady Gminy Jeżów Sudecki z dnia 25 listopada 2013r. w sprawie przejęcia obowiązku odbierania odpadów komunalnych od właścicieli nieruchomości, na których nie zamieszkują mieszkańcy a powstają odpady komunalne.	http://edzienniki.duw.pl/duw/WDU_D/2013/6523/akt.pdf	grudzień	2013	2013-11-25
6521	uchwała nr XXXI/176/2013 Rady Gminy Jeżów Sudecki z dnia 25 listopada 2013r. w sprawie sposobu i zakresu świadczenia usług w zakresie odbierania odpadów komunalnych od właścicieli nieruchomości na terenie Gminy Jeżów Sudecki i zagospodarowania tych odpadów	http://edzienniki.duw.pl/duw/WDU_D/2013/6521/akt.pdf	grudzień	2013	2013-11-25
